서울특별시 중구 충무로2가 49번지 11호,126.9897279,37.56247465
서울특별시 중구 신당동 844번지,127.0092804,37.54901359
서울특별시 중구 회현동1가 115번지,126.9815815,37.55620902
서울특별시 중구 남대문로3가 110번지,126.9799917,37.56215065
서울특별시 중구 신당동 844번지 5호,127.0125841,37.5518396
서울특별시 중구 태평로1가 31번지,126.9782037,37.56658548
서울특별시 중구 황학동 370번지 1호,127.0192851,37.56835678
서울특별시 중구 충무로2가 109번지 2호,126.9857352,37.56083992
서울특별시 중구 서소문동 90번지 1호,126.9755274,37.5635696
서울특별시 중구 남대문로2가 9번지 9호,126.982159,37.56406701
서울특별시 중구 남대문로4가 13번지 3호,126.9789338,37.56116309
서울특별시 중구 흥인동 162번지 1호,127.0162245,37.56724614
서울특별시 중구 을지로6가 18번지 14호,127.0060086,37.56856289
서울특별시 중구 신당동 366번지 454호,127.0070664,37.54818732
서울특별시 중구 서소문동 41번지 3호,126.9741907,37.56356669
서울특별시 중구 예관동 120번지 1호,126.9977574,37.5637358
서울특별시 중구 필동2가 16번지 2호,126.9943296,37.56120984
서울특별시 중구 장충동2가 201번지,127.0005364,37.55026344
서울특별시 중구 신당동 295번지 2호,127.0138711,37.56034779
서울특별시 중구 신당동 198번지 3호,127.0142933,37.56784946
서울특별시 중구 필동2가 16번지 2호,126.9943296,37.56120984
서울특별시 중구 을지로1가 100번지 1호,126.982084,37.56605874
서울특별시 중구 신당동 99번지,127.0200667,37.56543276
서울특별시 중구 정동 5번지 5호,126.9769444,37.56560761
서울특별시 중구 충정로1가 75번지 1호,126.968451,37.56640676
서울특별시 중구 만리동2가 6번지 1호,126.9648404,37.55558218
서울특별시 중구 남대문로4가 17번지 12호,126.9762394,37.56091824
서울특별시 중구 남대문로5가 73번지 6호,126.9725596,37.55690197
서울특별시 중구 을지로3가 347번지 3호,126.9902282,37.56620983
서울특별시 중구 봉래동2가 123번지,126.9714029,37.55758853
서울특별시 중구 태평로2가 250번지,126.9754513,37.562385
